target,ref,is_self_pair,rank,signal_type,counter_trade,use_excess_return,threshold_width,hold_days,start_days,sma_period,trade_count,average_pct,std_pct,t_value,win_rate,positive_year_ratio,worst_year_profit,neighbor_expected_count,neighbor_valid_count,neighbor_coverage_ratio,neighbor_mean_t,neighbor_worst_t,neighbor_positive_ratio_expected,neighbor_t_ge_1_ratio_expected,signal_type_support_t_ge_1,signal_type_support_t_ge_2,eligible_task_count,eligible_task_positive_ratio,eligible_task_t_ge_1_ratio,eligible_mean_t,eligible_median_t
GOLD_USD,EUR_NZD,False,3085,sma,True,False,1.000000000,20,1,200,188,0.523330921,5.024097700,1.428227017,56.914893617,66.666666667,-143.000000000,1,1,1.000000000,0.280897913,0.280897913,1.000000000,0.000000000,2,0,40,0.275000000,0.075000000,-0.439431563,-0.485224684
GOLD_USD,EUR_USD,False,11360,di,True,False,20.000000000,20,1,10,188,0.269707361,5.223133636,0.708011949,55.319148936,66.666666667,-368.900000000,1,1,1.000000000,0.942703416,0.942703416,1.000000000,0.000000000,0,0,38,0.289473684,0.000000000,-0.462388433,-0.398638082
GOLD_USD,GBP_AUD,False,983,bb,True,False,1.500000000,20,1,10,225,0.634692898,4.911086696,1.938551293,55.555555556,80.000000000,-138.200000000,5,5,1.000000000,1.095104349,0.460614483,1.000000000,0.800000000,3,0,40,0.500000000,0.250000000,-0.436255244,-0.330208209
GOLD_USD,GBP_CHF,False,3777,bb,True,False,1.000000000,20,1,100,160,0.535486489,5.113179160,1.324699885,54.375000000,73.333333333,-399.900000000,5,5,1.000000000,1.283346319,0.535203726,1.000000000,0.600000000,1,0,38,0.342105263,0.052631579,-0.458071908,-0.485870179
GOLD_USD,GBP_JPY,False,2782,bb,True,False,1.000000000,20,1,100,151,0.623501447,5.164608015,1.483503497,56.291390728,66.666666667,-259.500000000,5,5,1.000000000,0.955432237,0.720674696,1.000000000,0.400000000,2,0,42,0.357142857,0.071428571,-0.443936382,-0.366033138
GOLD_USD,GBP_USD,False,2427,sma,True,False,1.000000000,20,1,15,199,0.589002647,5.375824788,1.545605589,54.271356784,73.333333333,-497.900000000,2,2,1.000000000,0.776607456,0.645887712,1.000000000,0.000000000,3,0,40,0.425000000,0.125000000,-0.436904884,-0.439107353
GOLD_USD,GOLD_USD,True,1932,change,False,False,1.000000000,20,1,200,196,0.625847741,5.299166200,1.653442832,57.653061224,66.666666667,-506.200000000,1,1,1.000000000,0.590880582,0.590880582,1.000000000,0.000000000,1,0,38,0.315789474,0.026315789,-0.458307562,-0.484826656
GOLD_USD,NQ100_Futures,False,1680,bb,False,False,1.000000000,20,1,100,163,0.687622589,5.120478663,1.714483764,51.533742331,60.000000000,-405.700000000,5,5,1.000000000,1.234585451,0.820164139,1.000000000,0.800000000,3,0,40,0.400000000,0.125000000,-0.467565568,-0.497530888
GOLD_USD,NZD_JPY,False,4087,stoch,False,False,30.000000000,20,1,50,157,0.518450899,5.056222950,1.284787323,52.229299363,66.666666667,-63.300000000,2,2,1.000000000,-0.552269838,-1.815099678,0.500000000,0.000000000,2,0,40,0.425000000,0.075000000,-0.451269302,-0.429452405
GOLD_USD,NZD_USD,False,6630,di,True,False,20.000000000,20,1,10,187,0.427685302,5.690323187,1.027799012,54.010695187,66.666666667,-122.100000000,1,1,1.000000000,0.364090579,0.364090579,1.000000000,0.000000000,1,0,40,0.375000000,0.025000000,-0.427624439,-0.412700237
GOLD_USD,OIL_USD,False,18662,change,False,False,1.000000000,20,1,50,235,0.113998544,4.964720848,0.351996546,51.489361702,60.000000000,-109.800000000,2,2,1.000000000,-0.393366492,-0.451509044,0.000000000,0.000000000,0,0,40,0.175000000,0.000000000,-0.483833059,-0.461101479
GOLD_USD,SILVER_USD,False,10397,change,False,False,1.000000000,20,1,100,225,0.258086103,5.079761133,0.762101099,50.222222222,73.333333333,-244.000000000,2,2,1.000000000,-0.057624610,-0.361661134,0.500000000,0.000000000,0,0,40,0.450000000,0.000000000,-0.473516179,-0.462834570
GOLD_USD,TRY_JPY,False,8098,change,False,False,1.000000000,20,1,200,198,0.314015247,4.824377749,0.915887276,53.030303030,53.333333333,-287.400000000,1,1,1.000000000,-0.536171890,-0.536171890,0.000000000,0.000000000,0,0,40,0.175000000,0.000000000,-0.458398040,-0.462999446
GOLD_USD,UK100_Futures,False,289,stoch,False,False,30.000000000,20,1,50,159,0.904174088,4.776829401,2.386771743,55.974842767,66.666666667,-151.100000000,2,2,1.000000000,1.126467120,0.850928295,1.000000000,0.500000000,3,1,40,0.500000000,0.125000000,-0.458128217,-0.430698880
GOLD_USD,US30_Futures,False,2883,stoch,False,False,30.000000000,20,1,50,157,0.601025785,5.144093292,1.463976462,57.324840764,71.428571429,-450.800000000,2,2,1.000000000,0.457135564,0.015246364,1.000000000,0.000000000,4,0,40,0.475000000,0.100000000,-0.377587829,-0.399589215
GOLD_USD,USD_CAD,False,1701,change,True,False,1.000000000,20,1,200,187,0.625166924,4.996659754,1.710948818,58.823529412,80.000000000,-57.900000000,1,1,1.000000000,1.385411664,1.385411664,1.000000000,1.000000000,3,0,40,0.400000000,0.100000000,-0.421963536,-0.417344127
GOLD_USD,USD_CHF,False,3810,di,False,False,20.000000000,20,1,10,193,0.489066646,5.146770753,1.320115332,59.067357513,66.666666667,-365.500000000,1,1,1.000000000,1.665759789,1.665759789,1.000000000,1.000000000,2,0,38,0.421052632,0.052631579,-0.468229340,-0.429295465
GOLD_USD,USD_JPY,False,10856,sma,True,False,1.000000000,20,1,100,186,0.266090869,4.924134821,0.736981368,53.763440860,53.333333333,-160.800000000,2,2,1.000000000,-0.156496743,-0.487980985,0.500000000,0.000000000,0,0,36,0.166666667,0.000000000,-0.456989682,-0.452817158
GOLD_USD,USSPX500_Futures,False,3528,sma,False,False,1.000000000,20,1,100,206,0.490897923,5.169601913,1.362911649,53.398058252,66.666666667,-428.200000000,2,2,1.000000000,0.679209608,0.642577308,1.000000000,0.000000000,2,0,40,0.400000000,0.050000000,-0.453416582,-0.457235043
GOLD_USD,ZAR_JPY,False,9633,bb,True,False,1.500000000,20,1,15,207,0.283270096,5.026818037,0.810760792,53.140096618,73.333333333,-118.300000000,8,8,1.000000000,-0.056787548,-0.518701677,0.375000000,0.000000000,0,0,40,0.250000000,0.000000000,-0.460424781,-0.476854887
NQ100_Futures,AUD_JPY,False,5435,sma,False,False,1.000000000,20,1,10,232,0.533694593,7.130233090,1.140074069,51.724137931,46.666666667,-565.920000000,1,1,1.000000000,0.856845229,0.856845229,1.000000000,0.000000000,1,0,40,0.475000000,0.050000000,-0.061417971,-0.066431811
NQ100_Futures,AUD_NZD,False,796,di,False,False,20.000000000,20,1,10,158,1.010288597,6.295060600,2.017316680,51.265822785,60.000000000,-379.000000000,1,1,1.000000000,1.812139953,1.812139953,1.000000000,1.000000000,5,1,40,0.500000000,0.250000000,-0.058777428,-0.063209931
NQ100_Futures,AUD_USD,False,6825,bb,True,False,1.000000000,20,1,100,150,0.479762246,5.801475434,1.012822267,49.333333333,66.666666667,-738.000000000,5,5,1.000000000,0.033350708,-0.610012900,0.600000000,0.000000000,1,0,40,0.400000000,0.025000000,-0.062062060,-0.062588001
NQ100_Futures,CAD_JPY,False,1108,stoch,False,False,30.000000000,20,1,50,158,0.870723932,5.794227153,1.888919751,51.265822785,53.333333333,-405.200000000,2,2,1.000000000,0.433242854,0.293995348,1.000000000,0.000000000,4,0,40,0.500000000,0.175000000,-0.063022675,-0.063365122
NQ100_Futures,CBOE_Volatility_Index,False,4911,change,False,False,1.000000000,20,1,100,248,0.457149428,6.033977265,1.193109632,52.419354839,66.666666667,-607.000000000,2,2,1.000000000,0.373296493,0.177920316,1.000000000,0.000000000,1,0,42,0.500000000,0.023809524,-0.066155474,-0.060973570
NQ100_Futures,CHF_JPY,False,535,bb,False,False,1.500000000,20,1,15,226,0.977957498,6.821346621,2.155281902,55.752212389,80.000000000,-388.250000000,8,8,1.000000000,1.100887762,0.494302791,1.000000000,0.625000000,4,1,40,0.500000000,0.250000000,-0.061942593,-0.061591899
NQ100_Futures,COPPER_USD,False,1417,bb,True,False,1.500000000,20,1,10,235,0.813895757,6.989942715,1.784962510,51.914893617,66.666666667,-732.250000000,5,5,1.000000000,1.113800988,0.712062069,1.000000000,0.400000000,4,0,40,0.475000000,0.175000000,-0.065539767,-0.065830087
NQ100_Futures,EUR_AUD,False,2632,bb,False,False,2.000000000,20,1,15,156,0.733791524,6.078150913,1.507868648,57.692307692,86.666666667,-792.500000000,8,7,0.875000000,0.330004794,-0.743529505,0.500000000,0.250000000,3,0,42,0.500000000,0.142857143,-0.062612259,-0.062653359
NQ100_Futures,EUR_CHF,False,2796,change,False,False,1.000000000,20,1,100,153,0.708266836,5.911306445,1.482037348,58.823529412,60.000000000,-317.000000000,2,2,1.000000000,0.354773036,-0.587832601,0.500000000,0.500000000,2,0,18,0.500000000,0.111111111,-0.064448795,-0.066957527
NQ100_Futures,EUR_GBP,False,472,sma,False,False,1.000000000,20,1,15,169,1.117056859,6.616407913,2.194807115,55.029585799,60.000000000,-243.500000000,2,2,1.000000000,0.441754708,-0.358948343,0.500000000,0.500000000,4,2,40,0.500000000,0.200000000,-0.059463502,-0.058270382
NQ100_Futures,EUR_JPY,False,2737,change,False,False,1.000000000,20,1,100,207,0.638906814,6.161171782,1.491967543,52.657004831,53.333333333,-575.250000000,2,2,1.000000000,-0.138838855,-0.375759111,0.500000000,0.000000000,2,0,40,0.475000000,0.075000000,-0.060509677,-0.062558356
NQ100_Futures,EUR_NZD,False,3899,sma,False,False,1.000000000,20,1,15,237,0.539806635,6.354395977,1.307790314,54.852320675,60.000000000,-603.500000000,2,2,1.000000000,0.922583819,0.610382841,1.000000000,0.500000000,5,0,40,0.475000000,0.175000000,-0.064475709,-0.066747823
NQ100_Futures,EUR_USD,False,2044,change,False,False,1.000000000,20,1,100,196,0.701817321,6.040425733,1.626614236,58.163265306,53.333333333,-553.750000000,2,2,1.000000000,-0.370534939,-0.567595592,0.000000000,0.000000000,2,0,38,0.500000000,0.078947368,-0.062370547,-0.059350218
NQ100_Futures,GBP_AUD,False,6109,stoch,True,False,30.000000000,20,1,15,230,0.444849990,6.271116703,1.075802676,51.304347826,60.000000000,-1289.850000000,2,2,1.000000000,-0.184017151,-0.300990672,0.000000000,0.000000000,2,0,40,0.450000000,0.050000000,-0.060721636,-0.057733970
NQ100_Futures,GBP_CHF,False,2803,stoch,True,False,30.000000000,20,1,15,234,0.659772935,6.813164003,1.481336013,54.273504274,66.666666667,-513.500000000,2,2,1.000000000,0.370016934,0.234141597,1.000000000,0.000000000,4,0,38,0.500000000,0.210526316,-0.059858118,-0.063001747
NQ100_Futures,GBP_JPY,False,6352,change,False,False,1.000000000,20,1,100,208,0.418053362,5.728439005,1.052512094,53.365384615,66.666666667,-421.000000000,2,2,1.000000000,0.206386773,0.055444614,1.000000000,0.000000000,1,0,42,0.452380952,0.023809524,-0.060272452,-0.049907164
NQ100_Futures,GBP_USD,False,9040,change,False,False,1.000000000,20,1,100,193,0.402945429,6.570870085,0.851926264,51.813471503,60.000000000,-654.750000000,2,2,1.000000000,-0.610283747,-0.864122642,0.000000000,0.000000000,0,0,40,0.500000000,0.000000000,-0.061347015,-0.055666824
NQ100_Futures,GOLD_USD,False,2366,bb,True,False,1.500000000,20,1,10,240,0.706863316,7.027820391,1.558189992,51.250000000,73.333333333,-502.000000000,5,5,1.000000000,1.213675039,-0.313903520,0.800000000,0.600000000,1,0,36,0.500000000,0.055555556,-0.062391251,-0.063689338
NQ100_Futures,NQ100_Futures,True,4682,sma,False,False,1.000000000,20,1,100,210,0.551629060,6.565871468,1.217487210,53.809523810,60.000000000,-515.050000000,2,2,1.000000000,0.365206535,0.074275741,1.000000000,0.000000000,1,0,40,0.450000000,0.025000000,-0.063677582,-0.063199510
NQ100_Futures,NZD_JPY,False,9580,bb,False,False,1.000000000,20,1,10,273,0.317148545,6.433079350,0.814563860,52.014652015,73.333333333,-425.150000000,3,3,1.000000000,-0.379567247,-0.854495344,0.000000000,0.000000000,0,0,40,0.400000000,0.000000000,-0.064263638,-0.066211865
NQ100_Futures,NZD_USD,False,8370,di,True,False,20.000000000,20,1,10,187,0.392874822,5.991460863,0.896689891,49.732620321,66.666666667,-569.950000000,1,1,1.000000000,0.930538985,0.930538985,1.000000000,0.000000000,0,0,40,0.425000000,0.000000000,-0.063442878,-0.061684683
NQ100_Futures,OIL_USD,False,4580,bb,True,False,1.000000000,20,1,10,283,0.508589977,6.956113627,1.229969514,53.710247350,86.666666667,-122.500000000,3,3,1.000000000,0.921405723,0.851961163,1.000000000,0.000000000,1,0,40,0.475000000,0.050000000,-0.063411389,-0.063827950
NQ100_Futures,SILVER_USD,False,825,bb,True,False,1.500000000,20,1,10,227,0.834546569,6.273132365,2.004375349,51.541850220,80.000000000,-305.500000000,5,5,1.000000000,1.021180876,0.265257684,1.000000000,0.600000000,3,1,40,0.500000000,0.150000000,-0.064376252,-0.067738230
NQ100_Futures,TRY_JPY,False,4887,sma,True,False,1.000000000,20,1,200,197,0.520831137,6.114721866,1.195510363,55.329949239,73.333333333,-452.500000000,1,1,1.000000000,-0.096221686,-0.096221686,0.000000000,0.000000000,1,0,40,0.450000000,0.025000000,-0.064117676,-0.065397049
NQ100_Futures,UK100_Futures,False,5952,bb,False,False,1.500000000,20,1,15,216,0.451938325,6.095171962,1.089732954,52.314814815,60.000000000,-507.500000000,8,8,1.000000000,0.156134830,-0.687935116,0.750000000,0.125000000,3,0,40,0.500000000,0.100000000,-0.064248108,-0.063914459
NQ100_Futures,US30_Futures,False,13837,stoch,False,False,30.000000000,20,1,15,219,0.219309376,5.644361749,0.574995462,55.707762557,50.000000000,-398.950000000,2,2,1.000000000,0.173715596,0.131404002,1.000000000,0.000000000,0,0,40,0.375000000,0.000000000,-0.068228221,-0.065473588
NQ100_Futures,USD_CAD,False,8092,sma,False,False,1.000000000,20,1,200,179,0.412508800,6.022641839,0.916373868,50.279329609,66.666666667,-453.000000000,1,1,1.000000000,0.043730901,0.043730901,1.000000000,0.000000000,0,0,40,0.475000000,0.000000000,-0.062079264,-0.062408032
NQ100_Futures,USD_CHF,False,2015,stoch,True,False,30.000000000,20,1,15,236,0.690879023,6.503755121,1.631901071,54.661016949,66.666666667,-370.250000000,2,2,1.000000000,0.980455931,0.345287337,1.000000000,0.500000000,4,0,38,0.500000000,0.236842105,-0.063148078,-0.064884595
NQ100_Futures,USD_JPY,False,6905,change,True,False,1.000000000,20,1,100,209,0.442629884,6.365422742,1.005279030,52.631578947,66.666666667,-408.500000000,2,2,1.000000000,-0.415451389,-1.088278768,0.500000000,0.000000000,1,0,36,0.472222222,0.027777778,-0.062177134,-0.069065076
NQ100_Futures,USSPX500_Futures,False,4288,sma,False,False,1.000000000,20,1,200,194,0.488517663,5.393225053,1.261631700,56.185567010,66.666666667,-262.530000000,1,1,1.000000000,0.636516514,0.636516514,1.000000000,0.000000000,2,0,40,0.475000000,0.050000000,-0.065292957,-0.065143091
NQ100_Futures,ZAR_JPY,False,8742,bb,False,False,1.500000000,20,1,15,207,0.393604940,6.491644578,0.872350430,50.724637681,73.333333333,-473.500000000,8,8,1.000000000,0.219274027,-0.741748178,0.625000000,0.125000000,0,0,40,0.475000000,0.000000000,-0.064422223,-0.070870889
NZD_JPY,AUD_JPY,False,6297,sma,False,False,1.000000000,20,1,10,239,0.307578494,4.492979261,1.058328527,55.648535565,73.333333333,-3.481127864,1,1,1.000000000,0.732924658,0.732924658,1.000000000,0.000000000,1,0,40,0.475000000,0.025000000,-0.034562653,-0.033018038
NZD_JPY,AUD_NZD,False,661,bb,False,False,2.000000000,20,1,15,150,0.713624502,4.210733311,2.075666835,58.000000000,80.000000000,-12.394509820,8,7,0.875000000,0.427708966,-0.022725543,0.750000000,0.125000000,4,1,42,0.452380952,0.190476190,-0.032228136,-0.033537185
NZD_JPY,AUD_USD,False,3834,change,False,False,1.000000000,20,1,100,212,0.366341026,4.049271965,1.317275277,51.415094340,60.000000000,-10.380108244,2,2,1.000000000,0.365712085,-0.095247548,0.500000000,0.000000000,2,0,40,0.475000000,0.050000000,-0.033906491,-0.035088850
NZD_JPY,CAD_JPY,False,4183,bb,False,False,1.000000000,20,1,10,281,0.323382005,4.253918132,1.274324058,55.516014235,66.666666667,-5.165160404,3,3,1.000000000,-0.330258285,-1.098629291,0.333333333,0.000000000,2,0,40,0.450000000,0.075000000,-0.034086432,-0.034489360
NZD_JPY,CBOE_Volatility_Index,False,558,stoch,True,False,30.000000000,20,1,50,184,0.629996559,3.993464379,2.139918701,54.891304348,86.666666667,-7.961717648,2,2,1.000000000,1.620687737,1.420031843,1.000000000,1.000000000,4,1,42,0.500000000,0.166666667,-0.037518411,-0.037025820
NZD_JPY,CHF_JPY,False,2113,stoch,False,False,30.000000000,20,1,10,272,0.430689817,4.407660740,1.611539282,50.735294118,86.666666667,-7.213893188,1,1,1.000000000,1.409852591,1.409852591,1.000000000,1.000000000,3,0,40,0.500000000,0.125000000,-0.033402718,-0.032046628
NZD_JPY,COPPER_USD,False,2336,stoch,False,False,30.000000000,20,1,50,162,0.545775133,4.441435982,1.564039959,54.938271605,53.333333333,-6.683032796,2,2,1.000000000,-0.383079400,-0.388994520,0.000000000,0.000000000,3,0,40,0.500000000,0.075000000,-0.035715489,-0.036522305
NZD_JPY,EUR_AUD,False,16,bb,False,False,2.000000000,20,1,15,157,1.020837268,3.936383774,3.249442902,57.324840764,93.333333333,-8.673212640,8,7,0.875000000,0.403537500,-0.522771099,0.625000000,0.125000000,3,1,42,0.476190476,0.119047619,-0.034301795,-0.033892701
NZD_JPY,EUR_CHF,False,2108,bb,False,False,1.500000000,20,1,15,217,0.450715201,4.116571339,1.612859091,52.995391705,66.666666667,-8.699865460,8,8,1.000000000,-0.085168751,-1.206874362,0.375000000,0.125000000,1,0,20,0.400000000,0.100000000,-0.034192041,-0.037615098
NZD_JPY,EUR_GBP,False,174,sma,False,False,1.000000000,20,1,15,172,0.898361122,4.538151395,2.596188322,55.813953488,60.000000000,-8.556386748,2,2,1.000000000,1.540878675,1.070817766,1.000000000,1.000000000,5,2,40,0.500000000,0.275000000,-0.032043044,-0.028068510
NZD_JPY,EUR_JPY,False,905,bb,False,False,1.000000000,20,1,15,259,0.508687693,4.157239451,1.969228321,55.212355212,80.000000000,-9.508504012,5,5,1.000000000,0.709136686,-0.614390504,0.800000000,0.600000000,4,0,42,0.500000000,0.238095238,-0.033078312,-0.027550290
NZD_JPY,EUR_NZD,False,2052,bb,False,False,1.000000000,20,1,10,291,0.412512007,4.330511193,1.624964672,51.890034364,60.000000000,-6.324529588,3,3,1.000000000,0.722207334,0.133838832,1.000000000,0.333333333,4,0,42,0.476190476,0.238095238,-0.033404284,-0.029890606
NZD_JPY,EUR_USD,False,343,sma,False,False,1.000000000,20,1,200,192,0.701325632,4.198368383,2.314673732,54.166666667,60.000000000,-6.965088552,1,1,1.000000000,0.871071885,0.871071885,1.000000000,0.000000000,2,1,38,0.500000000,0.052631579,-0.033351088,-0.028588433
NZD_JPY,GBP_AUD,False,10359,change,True,False,1.000000000,20,1,50,212,0.227231552,4.324236625,0.765115702,53.773584906,66.666666667,-19.750080316,2,2,1.000000000,0.375911273,-0.001455859,0.500000000,0.000000000,0,0,40,0.400000000,0.000000000,-0.032958783,-0.038103947
NZD_JPY,GBP_CHF,False,590,di,True,False,20.000000000,20,1,10,186,0.673775646,4.339320196,2.117630014,54.301075269,86.666666667,-19.915894332,1,1,1.000000000,1.392353876,1.392353876,1.000000000,1.000000000,5,1,40,0.475000000,0.250000000,-0.032283399,-0.034539204
NZD_JPY,GBP_JPY,False,2425,bb,True,False,2.000000000,20,1,15,152,0.560858262,4.472165121,1.546169442,54.605263158,53.333333333,-13.870047124,8,7,0.875000000,0.622474255,-0.508790059,0.750000000,0.250000000,2,0,42,0.500000000,0.071428571,-0.033717578,-0.029669201
NZD_JPY,GBP_USD,False,2342,bb,True,False,1.500000000,20,1,10,239,0.449852249,4.449560302,1.562973984,53.138075314,60.000000000,-11.476609712,5,5,1.000000000,1.339347540,0.578314404,1.000000000,0.600000000,3,0,42,0.476190476,0.166666667,-0.032837422,-0.036827595
NZD_JPY,GOLD_USD,False,1120,sma,False,False,1.000000000,20,1,200,197,0.563559408,4.199035127,1.883750191,56.345177665,73.333333333,-5.272256984,1,1,1.000000000,0.486927363,0.486927363,1.000000000,0.000000000,3,0,40,0.500000000,0.075000000,-0.033527934,-0.027420553
NZD_JPY,NQ100_Futures,False,1032,di,False,False,20.000000000,20,1,10,188,0.505766624,3.613300758,1.919220965,56.382978723,80.000000000,-11.040737108,1,1,1.000000000,0.438407132,0.438407132,1.000000000,0.000000000,4,0,40,0.500000000,0.150000000,-0.035873755,-0.033826864
NZD_JPY,NZD_JPY,True,5550,bb,True,False,1.500000000,20,1,15,215,0.303702786,3.944024234,1.129089662,54.883720930,53.333333333,-8.126623441,8,8,1.000000000,0.160192956,-0.512226881,0.500000000,0.000000000,1,0,40,0.450000000,0.025000000,-0.035278763,-0.031324089
NZD_JPY,NZD_USD,False,6657,change,False,False,1.000000000,20,1,200,201,0.316700290,4.376701141,1.025887168,55.721393035,60.000000000,-15.211259532,1,1,1.000000000,-0.102726953,-0.102726953,0.000000000,0.000000000,1,0,40,0.500000000,0.025000000,-0.033829371,-0.034288807
NZD_JPY,OIL_USD,False,5345,bb,False,False,1.000000000,20,1,100,162,0.413956884,4.577968174,1.150905981,51.851851852,73.333333333,-9.629259064,5,5,1.000000000,0.772169800,0.131805240,1.000000000,0.200000000,1,0,40,0.500000000,0.050000000,-0.035577590,-0.039597581
NZD_JPY,SILVER_USD,False,873,change,False,False,1.000000000,20,1,100,227,0.568778684,4.324960535,1.981408820,51.101321586,80.000000000,-5.718772232,2,2,1.000000000,0.152320048,-0.022143693,0.500000000,0.000000000,1,0,42,0.428571429,0.023809524,-0.034838791,-0.033466123
NZD_JPY,TRY_JPY,False,1511,sma,True,False,1.000000000,20,1,200,200,0.530306777,4.262784450,1.759336051,54.500000000,80.000000000,-13.829834532,1,1,1.000000000,0.338163581,0.338163581,1.000000000,0.000000000,1,0,40,0.475000000,0.025000000,-0.035344315,-0.033881755
NZD_JPY,UK100_Futures,False,2609,sma,False,False,1.000000000,20,1,50,224,0.424514382,4.205152519,1.510896326,60.267857143,60.000000000,-6.056649504,2,2,1.000000000,0.931614542,0.353831803,1.000000000,0.500000000,3,0,42,0.500000000,0.166666667,-0.035215238,-0.031909458
NZD_JPY,US30_Futures,False,2152,stoch,False,False,30.000000000,20,1,15,223,0.456464129,4.254967377,1.602001253,52.914798206,78.571428571,-4.555531868,2,2,1.000000000,0.792472827,0.143928131,1.000000000,0.500000000,3,0,40,0.475000000,0.100000000,-0.032965773,-0.033466613
NZD_JPY,USD_CAD,False,6431,bb,False,False,1.500000000,20,1,15,229,0.304597152,4.412618865,1.044593121,51.965065502,73.333333333,-5.079945875,8,8,1.000000000,0.368266277,-0.020026005,0.875000000,0.000000000,1,0,40,0.500000000,0.025000000,-0.033059335,-0.039281745
NZD_JPY,USD_CHF,False,3977,stoch,True,False,30.000000000,20,1,50,163,0.453442541,4.458956971,1.298323096,49.079754601,73.333333333,-8.894060924,2,2,1.000000000,1.380669093,1.093671564,1.000000000,1.000000000,3,0,42,0.476190476,0.095238095,-0.033116206,-0.034771950
NZD_JPY,USD_JPY,False,7004,sma,False,False,1.000000000,20,1,15,204,0.297406431,4.264349731,0.996122210,55.392156863,46.666666667,-10.845135632,2,2,1.000000000,0.076147870,-0.090474657,0.500000000,0.000000000,0,0,38,0.473684211,0.000000000,-0.033598030,-0.034710135
NZD_JPY,USSPX500_Futures,False,2233,bb,False,False,1.000000000,20,1,200,150,0.521227006,4.028280786,1.584720968,60.000000000,66.666666667,-6.125676236,3,3,1.000000000,0.372767266,0.262304774,1.000000000,0.000000000,5,0,44,0.500000000,0.159090909,-0.035234481,-0.031441062
NZD_JPY,ZAR_JPY,False,6178,change,True,False,1.000000000,20,1,200,215,0.322477540,4.419830496,1.069825853,55.813953488,60.000000000,-28.124344248,1,1,1.000000000,0.755915337,0.755915337,1.000000000,0.000000000,1,0,40,0.475000000,0.025000000,-0.034889153,-0.035864594
NZD_USD,AUD_JPY,False,3152,stoch,False,False,30.000000000,20,1,50,163,0.386756982,3.481763289,1.418184462,53.374233129,73.333333333,-0.161386539,2,2,1.000000000,0.141789874,-0.016640878,0.500000000,0.000000000,1,0,40,0.400000000,0.025000000,-0.096936314,-0.098758800
NZD_USD,AUD_NZD,False,3337,sma,False,False,1.000000000,20,1,50,186,0.367541811,3.613937560,1.387019535,56.451612903,73.333333333,-0.038322191,2,2,1.000000000,0.446542247,0.338441888,1.000000000,0.000000000,3,0,42,0.380952381,0.095238095,-0.094652183,-0.115168578
NZD_USD,AUD_USD,False,2235,change,False,False,1.000000000,20,1,100,212,0.367736235,3.379961619,1.584136453,50.943396226,66.666666667,-0.153320436,2,2,1.000000000,0.473153466,-0.274024992,0.500000000,0.500000000,2,0,40,0.475000000,0.075000000,-0.096524236,-0.105418530
NZD_USD,CAD_JPY,False,6952,bb,False,False,1.000000000,20,1,10,281,0.220473111,3.691696467,1.001112314,53.024911032,66.666666667,-0.083167164,3,3,1.000000000,-0.365912391,-0.849227157,0.333333333,0.000000000,1,0,40,0.400000000,0.025000000,-0.097856972,-0.104679576
NZD_USD,CBOE_Volatility_Index,False,1928,stoch,True,False,30.000000000,20,1,50,184,0.385821512,3.163733002,1.654228602,55.978260870,60.000000000,-0.045496963,2,2,1.000000000,1.316112182,1.176466039,1.000000000,1.000000000,3,0,42,0.500000000,0.119047619,-0.108815067,-0.107538208
NZD_USD,CHF_JPY,False,720,stoch,False,False,30.000000000,20,1,50,159,0.602476347,3.701622552,2.052326398,57.232704403,66.666666667,-0.091987945,2,2,1.000000000,1.138356850,1.038101276,1.000000000,1.000000000,3,1,40,0.475000000,0.175000000,-0.094224254,-0.092735090
NZD_USD,COPPER_USD,False,2931,stoch,False,False,30.000000000,20,1,50,162,0.436490328,3.823161330,1.453146858,55.555555556,73.333333333,-0.061817879,2,2,1.000000000,-0.033570576,-0.186974108,0.500000000,0.000000000,3,0,40,0.325000000,0.075000000,-0.099566209,-0.112525147
NZD_USD,EUR_AUD,False,610,bb,False,False,2.000000000,20,1,15,157,0.615812426,3.660943687,2.107682675,53.503184713,80.000000000,-0.080285837,8,7,0.875000000,0.314971700,-1.230127479,0.750000000,0.125000000,2,1,42,0.428571429,0.071428571,-0.094815748,-0.091315528
NZD_USD,EUR_CHF,False,1971,bb,False,False,1.500000000,20,1,15,217,0.387465934,3.474246573,1.642868319,57.142857143,73.333333333,-0.067721408,8,8,1.000000000,0.106870140,-0.635482452,0.625000000,0.000000000,2,0,20,0.450000000,0.100000000,-0.096157443,-0.098056974
NZD_USD,EUR_GBP,False,165,di,False,False,20.000000000,20,1,10,184,0.693125665,3.596293693,2.614362106,54.347826087,86.666666667,-0.143435666,1,1,1.000000000,1.880251286,1.880251286,1.000000000,1.000000000,5,3,40,0.500000000,0.400000000,-0.090996328,-0.078118625
NZD_USD,EUR_JPY,False,1532,change,False,False,1.000000000,20,1,200,198,0.464190576,3.721792436,1.754998563,52.525252525,66.666666667,-0.059874004,1,1,1.000000000,1.247787487,1.247787487,1.000000000,1.000000000,4,0,42,0.476190476,0.261904762,-0.092672385,-0.089003453
NZD_USD,EUR_NZD,False,618,bb,False,False,2.000000000,20,1,15,151,0.609489913,3.563752399,2.101587485,50.331125828,66.666666667,-0.080687214,8,7,0.875000000,0.331794360,-0.688129766,0.500000000,0.250000000,4,1,42,0.476190476,0.214285714,-0.097586408,-0.097489224
